agency_cd,site_no,datetime,turbidity,temperature,specific_conductance,pH,dissolved_oxygen
USGS,02203655,2021-05-05,79.2,17.9,38,6.4,7.2
USGS,02203655,2021-05-06,17.1,16.7,126,7.0,7.5
USGS,02203655,2021-05-07,9.0,15.9,155,7.1,7.6
USGS,02203655,2021-05-08,7.3,14.6,169,7.1,7.8
USGS,02203655,2021-05-09,6.2,15.5,175,7.1,7.3
USGS,02203655,2021-05-10,101,18.6,106,7.0,7.0
USGS,02203655,2021-05-11,10.0,18.7,122,7.0,7.0
USGS,02203655,2021-05-12,127,16.1,82,6.9,7.1
USGS,02203655,2021-05-13,12.5,14.3,101,6.9,7.7
USGS,02203655,2021-05-14,6.1,14.8,149,7.0,7.6
USGS,02203655,2021-05-15,5.9,15.4,171,7.1,7.5
USGS,02203655,2021-05-16,5.8,16.0,176,7.1,7.3
USGS,02203655,2021-05-17,6.0,16.9,180,7.1,7.2
USGS,02203655,2021-05-18,6.0,18.1,182,7.1,7.2
USGS,02203655,2021-05-19,6.2,18.7,183,7.1,6.9
USGS,02203655,2021-05-20,5.7,19.3,182,7.1,6.7
USGS,02203655,2021-05-21,8.4,18.5,180,7.1,6.8
USGS,02203655,2021-05-22,15.9,19.0,182,7.1,6.7
USGS,02203655,2021-05-23,6.2,19.4,191,7.1,6.5
USGS,02203655,2021-05-24,6.7,20.0,191,7.1,6.4
USGS,02203655,2021-05-25,5.5,20.9,189,7.1,6.3
USGS,02203655,2021-05-26,5.4,20.9,192,7.1,6.2
USGS,02203655,2021-05-27,5.8,21.0,192,7.1,6.0
USGS,02203655,2021-05-28,57.3,21.9,190,7.0,5.9
USGS,02203655,2021-05-29,43.3,21.0,162,7.0,5.3
USGS,02203655,2021-05-30,5.9,18.6,166,7.0,5.4
USGS,02203655,2021-05-31,5.4,18.1,179,7.0,5.9
USGS,02203655,2021-06-01,5.2,18.4,185,7.1,6.3
USGS,02203655,2021-06-02,5.5,19.2,187,7.1,6.2
USGS,02203655,2021-06-03,5.4,20.0,189,7.1,6.0
USGS,02203655,2021-06-04,5.2,20.9,188,7.0,5.9
USGS,02203655,2021-06-05,292,21.8,87,6.7,5.7
USGS,02203655,2021-06-06,36.5,22.3,137,6.9,5.8
USGS,02203655,2021-06-07,7.3,22.5,158,7.0,5.7
USGS,02203655,2021-06-08,460,22.6,70,6.7,6.0
USGS,02203655,2021-06-09,135,22.6,66,6.7,5.9
USGS,02203655,2021-06-10,80.0,22.5,89,6.8,6.0
USGS,02203655,2021-06-11,476,22.7,61,6.6,5.9
USGS,02203655,2021-06-12,40.2,23.0,69,6.7,5.7
USGS,02203655,2021-06-13,7.8,23.0,126,6.9,5.7
USGS,02203655,2021-06-14,63.5,23.1,113,6.9,5.7
USGS,02203655,2021-06-15,24.7,23.8,116,6.9,5.7
USGS,02203655,2021-06-16,5.5,21.6,152,6.9,5.7
USGS,02203655,2021-06-17,4.6,20.9,172,7.1,6.2
USGS,02203655,2021-06-18,4.6,21.4,179,7.1,6.4
USGS,02203655,2021-06-23,10.1,20.5,95,6.9,6.5
USGS,02203655,2021-06-24,5.0,21.8,143,7.0,6.5
USGS,02203655,2021-06-25,5.2,21.4,163,7.1,6.4
USGS,02203655,2021-06-26,5.5,21.2,174,7.1,6.3
USGS,02203655,2021-06-27,5.0,22.6,189,7.1,6.1
USGS,02203655,2021-06-28,4.5,23.2,183,7.1,6.0
USGS,02203655,2021-06-29,35.2,25.1,188,7.2,6.7
USGS,02203655,2021-06-30,4.6,25.4,163,7.2,6.8
USGS,02203655,2021-07-01,4.2,25.1,178,7.2,6.9
USGS,02203655,2021-07-02,19.5,24.7,184,7.2,6.8
USGS,02203655,2021-07-03,9.1,24.5,158,7.1,6.8
USGS,02203655,2021-07-04,4.4,24.0,172,7.2,7.2
USGS,02203655,2021-07-05,5.9,24.4,182,7.2,7.2
USGS,02203655,2021-07-06,124,24.4,191,7.3,7.4
USGS,02203655,2021-07-07,425,24.8,190,7.4,6.6
USGS,02203655,2021-07-08,121,24.9,133,7.2,6.5
USGS,02203655,2021-07-09,768,25.2,144,7.2,6.6
USGS,02203655,2021-07-10,307,25.7,101,7.0,6.8
USGS,02203655,2021-07-11,23.7,25.1,122,7.0,6.5
USGS,02203655,2021-07-12,596,24.4,141,7.2,6.7
USGS,02203655,2021-07-13,32.3,24.6,130,7.0,6.7
USGS,02203655,2021-07-14,57.2,24.6,145,7.1,6.6
USGS,02203655,2021-07-15,7.6,25.8,162,7.2,6.6
USGS,02203655,2021-07-16,6.3,25.4,167,7.2,6.4
USGS,02203655,2021-07-17,6.1,25.5,171,7.2,6.6
USGS,02203655,2021-07-18,73.9,25.0,174,7.2,6.8
USGS,02203655,2021-07-19,405,24.6,140,7.2,7.2
USGS,02203655,2021-07-20,155,24.9,77,6.8,7.0
USGS,02203655,2021-07-21,25.3,25.0,125,7.0,7.0
USGS,02203655,2021-07-22,7.4,25.6,147,7.1,7.1
USGS,02203655,2021-07-23,541,26.2,153,7.1,7.5
USGS,02203655,2021-07-24,34.1,26.2,131,7.0,7.0
USGS,02203655,2021-07-25,150,26.5,148,7.1,7.1
USGS,02203655,2021-07-26,406,26.9,199,7.6,7.0
USGS,02203655,2021-07-27,690,26.6,121,7.1,6.6
USGS,02203655,2021-07-28,31.8,27.0,152,7.1,6.6
USGS,02203655,2021-07-29,30.7,27.3,136,7.1,6.2
USGS,02203655,2021-07-30,489,26.9,165,7.4,6.4
USGS,02203655,2021-07-31,60.4,27.4,158,7.2,5.9
USGS,02203655,2021-08-01,656,26.7,156,7.2,6.2
USGS,02203655,2021-08-02,7.4,25.8,155,7.1,6.3
USGS,02203655,2021-08-03,744,25.0,166,7.3,6.6
USGS,02203655,2021-08-04,63.5,25.0,119,7.0,6.4
USGS,02203655,2021-08-05,11.1,24.6,154,7.1,6.7
USGS,02203655,2021-08-06,6.3,24.4,172,7.2,6.8
USGS,02203655,2021-08-07,5.7,24.7,177,7.2,6.8
USGS,02203655,2021-08-08,5.2,24.7,188,7.2,6.9
USGS,02203655,2021-08-09,4.8,24.1,181,7.2,6.5
USGS,02203655,2021-08-10,18.2,24.7,175,7.2,6.4
USGS,02203655,2021-08-11,9.7,24.5,149,7.1,6.1
USGS,02203655,2021-08-12,986,24.1,167,7.2,6.5
USGS,02203655,2021-08-13,236,26.0,117,7.0,6.3
USGS,02203655,2021-08-14,13.7,26.3,175,7.2,6.2
USGS,02203655,2021-08-15,11.8,25.6,162,7.1,6.0
USGS,02203655,2021-08-16,101,25.1,204,7.5,6.2
USGS,02203655,2021-08-17,409,24.1,140,7.5,6.9
USGS,02203655,2021-08-18,28.1,24.8,142,7.0,6.6
USGS,02203655,2021-08-19,10.0,24.8,177,7.1,6.5
USGS,02203655,2021-08-20,8.7,25.1,177,7.1,6.3
USGS,02203655,2021-08-21,8.7,24.8,175,7.1,6.8
USGS,02203655,2021-08-22,50.9,25.5,189,7.2,6.8
USGS,02203655,2021-08-23,10.6,26.0,156,7.1,6.5
USGS,02203655,2021-08-24,4.8,26.2,178,7.2,6.5
USGS,02203655,2021-08-25,829,26.2,195,7.8,6.5
USGS,02203655,2021-08-26,214,25.8,130,7.1,6.1
USGS,02203655,2021-08-27,9.4,25.7,164,7.2,6.3
USGS,02203655,2021-08-28,8.0,25.4,164,7.2,6.3
USGS,02203655,2021-08-29,4.6,25.8,178,7.2,6.3
USGS,02203655,2021-08-30,16.3,25.4,200,7.3,6.4
USGS,02203655,2021-08-31,229,24.5,172,7.5,6.4
USGS,02203655,2021-09-01,24.4,24.8,138,7.3,6.4
USGS,02203655,2021-09-02,6.6,24.3,164,7.2,6.3
USGS,02203655,2021-09-03,7.4,23.8,180,7.2,6.6
USGS,02203655,2021-09-04,6.2,22.4,188,7.3,7.0
USGS,02203655,2021-09-05,5.6,22.6,190,7.3,7.1
USGS,02203655,2021-09-06,5.0,23.2,192,7.3,6.8
USGS,02203655,2021-09-07,84.8,23.7,210,7.3,6.8
USGS,02203655,2021-09-08,8.4,24.0,172,7.2,6.4
USGS,02203655,2021-09-09,5.3,24.0,190,7.2,6.4
USGS,02203655,2021-09-10,8.1,22.5,196,7.3,6.9
USGS,02203655,2021-09-11,4.8,22.0,196,7.3,7.2
USGS,02203655,2021-09-12,5.2,22.1,195,7.2,7.1
USGS,02203655,2021-09-13,5.6,22.6,196,7.3,7.2
USGS,02203655,2021-09-14,4.3,23.2,195,7.3,7.1
USGS,02203655,2021-09-15,15.3,23.0,202,7.3,6.7
USGS,02203655,2021-09-16,68.7,22.3,197,7.3,6.8
USGS,02203655,2021-09-17,8.2,22.6,151,7.2,6.6
USGS,02203655,2021-09-18,5.5,23.4,187,7.2,6.6
USGS,02203655,2021-09-19,924,23.3,179,7.7,6.9
USGS,02203655,2021-09-20,298,23.1,124,7.2,6.9
USGS,02203655,2021-09-21,79.0,23.6,134,7.4,7.0
USGS,02203655,2021-09-22,9.0,23.3,150,7.2,6.8
USGS,02203655,2021-09-23,6.6,21.1,161,7.2,6.9
USGS,02203655,2021-09-24,4.3,18.8,179,7.3,7.6
USGS,02203655,2021-09-25,6.4,19.0,182,7.3,7.7
USGS,02203655,2021-09-26,6.2,19.4,182,7.3,7.7
USGS,02203655,2021-09-27,4.9,19.8,190,7.3,7.7
USGS,02203655,2021-09-28,4.2,20.3,200,7.3,7.5
USGS,02203655,2021-09-29,11.9,20.8,212,7.3,7.4
USGS,02203655,2021-09-30,5.7,20.9,190,7.3,7.2
USGS,02203655,2021-10-01,6.3,21.5,194,7.3,7.1
USGS,02203655,2021-10-02,7.0,21.7,193,7.3,7.1
USGS,02203655,2021-10-03,3.3,21.1,173,7.3,6.8
USGS,02203655,2021-10-06,6.4,21.0,104,7.1,7.1
USGS,02203655,2021-10-07,51.7,22.3,170,7.3,7.1
USGS,02203655,2021-10-08,15.0,22.6,151,7.2,7.0
USGS,02203655,2021-10-09,12.5,21.8,170,7.2,7.0
USGS,02203655,2021-10-10,5.0,21.4,179,7.3,7.0
USGS,02203655,2021-10-11,5.4,20.8,183,7.3,7.1
USGS,02203655,2021-10-12,5.6,21.1,184,7.3,7.1
USGS,02203655,2021-10-13,5.6,20.8,186,7.3,7.2
USGS,02203655,2021-10-14,4.6,21.0,190,7.3,7.0
USGS,02203655,2021-10-15,4.7,21.1,189,7.2,7.3
USGS,02203655,2021-10-16,4.5,20.8,190,7.3,7.0
USGS,02203655,2021-10-17,7.2,18.0,193,7.3,8.0
USGS,02203655,2021-10-18,3.5,15.7,193,7.4,8.6
USGS,02203655,2021-10-19,3.8,15.8,192,7.3,8.8
USGS,02203655,2021-10-20,3.4,16.4,190,7.4,9.0
USGS,02203655,2021-10-21,3.6,17.6,192,7.4,8.9
USGS,02203655,2021-10-22,3.8,18.2,193,7.4,8.4
USGS,02203655,2021-10-23,3.3,17.4,193,7.4,8.7
USGS,02203655,2021-10-24,3.6,16.6,194,7.4,9.1
USGS,02203655,2021-10-25,3.8,17.9,195,7.4,8.8
USGS,02203655,2021-10-26,4.2,17.7,193,7.4,8.6
USGS,02203655,2021-10-27,3.6,15.5,196,7.4,9.1
USGS,02203655,2021-10-28,57.8,15.1,200,7.4,8.5
USGS,02203655,2021-10-29,28.8,15.2,162,7.3,8.3
USGS,02203655,2021-10-30,4.6,14.6,172,7.2,8.4
USGS,02203655,2021-10-31,3.6,14.6,178,7.3,8.7
USGS,02203655,2021-11-01,3.5,14.3,182,7.3,9.1
USGS,02203655,2021-11-02,4.1,14.2,185,7.3,9.2
USGS,02203655,2021-11-03,3.9,13.7,187,7.3,9.5
USGS,02203655,2021-11-04,6.8,13.2,188,7.3,9.5
USGS,02203655,2021-11-05,3.8,11.9,189,7.3,9.9
USGS,02203655,2021-11-06,4.3,11.6,185,7.3,10.0
USGS,02203655,2021-11-07,5.1,11.4,186,7.3,10.1
USGS,02203655,2021-11-08,3.4,11.8,186,7.3,10.2
USGS,02203655,2021-11-09,4.1,12.4,191,7.3,10.1
USGS,02203655,2021-11-10,4.7,13.3,187,7.3,10.0
USGS,02203655,2021-11-11,411,16.7,189,7.5,9.7
USGS,02203655,2021-11-12,99.4,16.1,115,7.3,9.0
USGS,02203655,2021-11-13,8.8,13.9,147,7.2,9.0
USGS,02203655,2021-11-14,4.2,11.2,164,7.2,9.7
USGS,02203655,2021-11-15,3.6,10.6,170,7.2,9.7
USGS,02203655,2021-11-16,3.4,11.7,175,7.2,9.8
USGS,02203655,2021-11-17,3.8,12.6,176,7.2,9.4
USGS,02203655,2021-11-18,4.2,13.4,178,7.2,9.2
USGS,02203655,2021-11-19,3.9,12.8,179,7.3,9.5
USGS,02203655,2021-11-20,4.2,10.1,181,7.3,10.1
USGS,02203655,2021-11-21,3.6,11.6,181,7.3,10.1
USGS,02203655,2021-11-22,17.9,13.4,189,7.3,9.5
USGS,02203655,2021-11-23,6.0,11.8,149,7.1,9.3
USGS,02203655,2021-11-24,4.1,8.6,162,7.2,10.3
USGS,02203655,2021-11-25,4.0,9.6,172,7.3,10.6
USGS,02203655,2021-11-26,5.2,10.5,179,7.3,10.1
USGS,02203655,2021-11-27,4.1,9.0,167,7.2,10.4
USGS,02203655,2021-11-28,4.3,9.2,169,7.3,10.5
USGS,02203655,2021-11-29,4.6,8.8,174,7.3,10.6
USGS,02203655,2021-11-30,4.6,8.4,177,7.3,11.1
USGS,02203655,2021-12-01,4.7,9.8,182,7.3,10.8
USGS,02203655,2021-12-02,4.8,11.0,190,7.3,10.3
USGS,02203655,2021-12-03,4.8,11.6,181,7.3,10.1
USGS,02203655,2021-12-04,5.8,12.2,179,7.3,10.0
USGS,02203655,2021-12-05,4.5,12.8,180,7.3,9.5
USGS,02203655,2021-12-06,150,14.6,179,7.3,9.3
USGS,02203655,2021-12-22,7.5,9.1,141,7.2,9.9
USGS,02203655,2021-12-23,4.7,8.3,153,7.2,10.6
USGS,02203655,2021-12-24,6.2,9.0,160,7.3,10.7
USGS,02203655,2021-12-25,4.0,12.5,165,7.3,9.8
USGS,02203655,2021-12-26,4.4,14.1,165,7.3,9.0
USGS,02203655,2021-12-27,4.1,14.9,167,7.3,8.7
USGS,02203655,2021-12-28,6.6,15.9,170,7.3,8.3
USGS,02203655,2021-12-29,145,17.1,170,7.2,8.1
USGS,02203655,2021-12-30,687,17.8,107,7.7,8.7
USGS,02203655,2021-12-31,41.6,16.5,116,7.1,8.1
USGS,02203655,2022-01-01,17.7,18.2,144,7.2,8.1
USGS,02203655,2022-01-02,903,18.2,124,7.3,8.5
USGS,02203655,2022-01-03,312,15.8,102,7.1,9.8
USGS,02203655,2022-01-04,18.2,9.6,134,7.2,10.6
USGS,02203655,2022-01-05,10.3,10.9,153,7.2,10.2
USGS,02203655,2022-01-06,8.6,11.0,170,7.3,10.2
USGS,02203655,2022-01-07,8.3,10.5,168,7.3,10.5
USGS,02203655,2022-01-08,7.3,7.4,165,7.3,11.2
USGS,02203655,2022-01-09,396,12.3,165,7.4,10.6
USGS,02203655,2022-01-10,35.4,12.0,127,7.2,10.0
USGS,02203655,2022-01-11,10.1,8.6,150,7.2,10.8
USGS,02203655,2022-01-12,7.5,7.3,163,7.3,11.1
USGS,02203655,2022-01-13,7.2,8.5,164,7.3,11.0
USGS,02203655,2022-01-14,6.5,8.7,164,7.3,10.5
USGS,02203655,2022-01-15,6.4,7.3,161,7.2,10.0
USGS,02203655,2022-01-16,145,5.4,149,7.0,10.2
USGS,02203655,2022-01-17,20.8,5.6,344,7.2,11.3
USGS,02203655,2022-01-18,10.9,6.8,217,7.2,11.7
USGS,02203655,2022-01-19,8.0,8.6,184,7.3,11.4
USGS,02203655,2022-01-20,17.7,9.5,320,7.3,10.5
USGS,02203655,2022-01-21,11.4,8.1,313,7.2,11.0
USGS,02203655,2022-01-22,1080,8.1,210,7.3,11.3
USGS,02203655,2022-01-23,69.9,6.5,189,7.3,11.7
USGS,02203655,2022-01-24,14.4,7.6,186,7.3,11.6
USGS,02203655,2022-01-25,12.4,9.8,181,7.3,10.6
USGS,02203655,2022-01-26,12.1,9.3,182,7.3,10.6
USGS,02203655,2022-01-27,10.8,7.4,181,7.3,11.4
USGS,02203655,2022-01-28,8.9,7.3,179,7.3,11.0
USGS,02203655,2022-01-29,11.3,6.4,178,7.3,11.8
USGS,02203655,2022-01-30,9.1,5.7,178,7.3,12.2
USGS,02203655,2022-01-31,8.5,7.2,176,7.3,11.4
USGS,02203655,2022-02-01,9.4,7.6,175,7.3,11.3
USGS,02203655,2022-02-02,9.3,9.2,178,7.3,10.5
USGS,02203655,2022-02-03,431,14.0,195,7.3,10.0
USGS,02203655,2022-02-04,348,14.5,95,7.2,9.8
USGS,02203655,2022-02-05,37.7,10.3,136,7.2,10.8
USGS,02203655,2022-02-06,18.3,8.6,151,7.2,11.4
USGS,02203655,2022-02-07,14.7,9.3,158,7.2,10.7
USGS,02203655,2022-02-08,13.9,9.3,162,7.3,11.0
USGS,02203655,2022-02-09,20.8,9.3,167,7.3,11.1
USGS,02203655,2022-02-10,13.9,10.2,169,7.3,10.8
USGS,02203655,2022-02-11,9.5,10.8,173,7.3,10.8
USGS,02203655,2022-02-12,7.3,11.9,175,7.3,10.6
USGS,02203655,2022-02-13,6.9,11.7,179,7.3,10.6
USGS,02203655,2022-02-14,8.3,9.0,180,7.4,11.6
USGS,02203655,2022-02-15,7.8,9.8,182,7.4,11.5
USGS,02203655,2022-02-16,19.6,11.5,182,7.4,11.2
USGS,02203655,2022-02-17,192,14.6,182,7.4,10.2
USGS,02203655,2022-02-18,468,16.0,160,7.4,9.4
USGS,02203655,2022-02-19,19.9,11.1,152,7.2,10.9
USGS,02203655,2022-02-20,7.7,10.4,165,7.3,11.1
USGS,02203655,2022-02-21,69.1,11.6,167,7.3,10.8
USGS,02203655,2022-02-22,51.6,14.4,116,7.1,9.8
USGS,02203655,2022-02-23,136,16.5,144,7.2,9.5
USGS,02203655,2022-02-24,15.8,17.2,150,7.2,9.1
USGS,02203655,2022-02-25,8.4,16.7,160,7.3,9.3
USGS,02203655,2022-02-26,7.5,14.3,166,7.2,9.9
USGS,02203655,2022-02-27,68.7,13.4,168,7.3,9.8
USGS,02203655,2022-02-28,13.9,14.3,149,7.2,9.9
USGS,02203655,2022-03-01,5.1,13.8,163,7.3,10.3
USGS,02203655,2022-03-02,5.0,14.5,170,7.3,10.4
USGS,02203655,2022-03-03,4.6,15.4,174,7.4,10.3
USGS,02203655,2022-03-04,4.4,15.8,175,7.4,10.4
USGS,02203655,2022-03-05,6.3,16.8,177,7.4,10.4
USGS,02203655,2022-03-06,7.4,17.6,179,7.5,10.5
USGS,02203655,2022-03-07,12.2,17.4,185,7.5,10.2
USGS,02203655,2022-03-08,977,16.3,185,7.4,9.9
USGS,02203655,2022-03-09,321,13.9,98,7.1,10.0
USGS,02203655,2022-03-10,24.1,15.5,140,7.2,9.6
USGS,02203655,2022-03-11,11.0,14.9,156,7.2,9.6
USGS,02203655,2022-03-12,1100,14.0,156,7.5,10.1
USGS,02203655,2022-03-13,38.7,10.9,140,7.2,11.2
USGS,02203655,2022-03-14,11.6,12.7,153,7.3,10.9
USGS,02203655,2022-03-15,6.9,13.4,162,7.3,10.3
USGS,02203655,2022-03-16,285,14.6,166,7.3,9.5
USGS,02203655,2022-03-17,48.0,17.3,134,7.1,9.3
USGS,02203655,2022-03-18,626,16.2,150,7.2,9.8
USGS,02203655,2022-03-19,41.4,16.9,138,7.2,9.2
USGS,02203655,2022-03-20,10.1,15.5,154,7.2,9.8
USGS,02203655,2022-03-21,7.7,15.7,164,7.3,10.1
USGS,02203655,2022-03-22,7.1,17.2,170,7.3,9.8
USGS,02203655,2022-03-23,285,19.2,177,7.3,8.6
USGS,02203655,2022-03-24,11.4,17.9,160,7.2,9.1
USGS,02203655,2022-03-25,8.6,15.5,172,7.3,9.5
USGS,02203655,2022-03-26,10.2,15.0,174,7.3,10.0
USGS,02203655,2022-03-27,6.0,14.7,176,7.4,10.2
USGS,02203655,2022-03-28,6.7,14.5,177,7.4,10.4
USGS,02203655,2022-03-29,5.6,16.5,176,7.4,10.4
USGS,02203655,2022-03-30,6.5,17.7,177,7.4,10.1
USGS,02203655,2022-03-31,262,19.1,176,7.5,8.4
USGS,02203655,2022-04-01,12.6,17.6,153,7.2,9.0
USGS,02203655,2022-04-02,8.4,15.9,164,7.3,9.6
USGS,02203655,2022-04-03,7.9,16.5,166,7.3,9.7
USGS,02203655,2022-04-04,7.1,16.6,169,7.4,10.0
USGS,02203655,2022-04-05,822,16.1,169,7.3,9.7
USGS,02203655,2022-04-06,500,19.0,113,7.4,8.6
USGS,02203655,2022-04-07,228,18.2,124,7.1,8.7
USGS,02203655,2022-04-08,58.0,16.4,150,7.2,9.1
USGS,02203655,2022-04-09,9.2,12.9,160,7.2,9.8
USGS,02203655,2022-04-10,6.3,15.3,165,7.3,10.2
USGS,02203655,2022-04-11,6.8,15.4,164,7.3,9.6
USGS,02203655,2022-04-12,5.2,18.4,170,7.3,9.2
USGS,02203655,2022-04-13,6.2,18.7,171,7.3,8.8
USGS,02203655,2022-04-14,6.5,19.3,176,7.3,8.4
USGS,02203655,2022-04-15,5.4,18.1,175,7.3,9.2
USGS,02203655,2022-04-16,815,17.9,173,7.4,9.0
USGS,02203655,2022-04-17,16.1,18.6,143,7.2,8.3
USGS,02203655,2022-04-18,6.4,18.7,158,7.2,8.3
USGS,02203655,2022-04-19,5.9,17.0,164,7.3,9.2
USGS,02203655,2022-04-20,5.6,16.1,163,7.3,9.6
USGS,02203655,2022-04-21,5.9,17.7,165,7.3,9.1
USGS,02203655,2022-04-22,5.1,19.3,168,7.3,8.9
USGS,02203655,2022-04-23,4.3,18.6,167,7.2,8.1
USGS,02203655,2022-04-25,3.5,19.2,169,7.2,7.9
USGS,02203655,2022-04-26,37.4,20.1,175,7.3,8.2
USGS,02203655,2022-04-27,12.6,18.3,168,7.3,8.8
USGS,02203655,2022-04-28,5.8,18.4,169,7.3,9.0
USGS,02203655,2022-04-29,5.6,19.0,173,7.3,8.9
USGS,02203655,2022-04-30,8.3,19.4,174,7.3,8.7
USGS,02203655,2022-05-01,5.3,20.0,174,7.3,8.4
USGS,02203655,2022-05-02,59.1,21.6,185,7.3,8.2
USGS,02203655,2022-05-03,12.4,22.1,174,7.2,7.6
USGS,02203655,2022-05-04,182,22.7,174,7.2,7.6
USGS,02203655,2022-05-05,6.7,22.8,159,7.2,7.2
USGS,02203655,2022-05-06,73.8,22.6,165,7.2,7.1
USGS,02203655,2022-05-07,8.6,21.2,163,7.2,7.4
USGS,02203655,2022-05-08,6.5,18.7,164,7.2,8.2
USGS,02203655,2022-05-09,6.3,19.1,166,7.3,8.5
USGS,02203655,2022-05-10,6.8,19.7,173,7.3,8.4
USGS,02203655,2022-05-11,7.1,20.8,175,7.3,8.3
USGS,02203655,2022-05-12,7.6,21.5,175,7.3,8.0
USGS,02203655,2022-05-13,10.7,21.2,186,7.3,7.8
USGS,02203655,2022-05-14,9.5,22.0,184,7.2,7.7
USGS,02203655,2022-05-15,144,22.0,183,7.3,7.8
USGS,02203655,2022-05-16,38.4,22.6,170,7.2,7.4
USGS,02203655,2022-05-17,9.1,22.2,178,7.3,7.7
USGS,02203655,2022-05-18,8.1,22.1,184,7.3,7.9
USGS,02203655,2022-05-19,7.9,23.8,186,7.3,7.5
USGS,02203655,2022-05-20,9.2,24.1,194,7.2,7.0
USGS,02203655,2022-05-21,9.4,24.3,195,7.2,7.1
USGS,02203655,2022-05-22,6.8,24.3,194,7.3,7.3
USGS,02203655,2022-05-23,1100,24.0,196,7.5,7.4
USGS,02203655,2022-05-24,13.2,23.0,150,7.1,7.0
USGS,02203655,2022-05-25,12.2,22.8,195,7.2,7.2
USGS,02203655,2022-05-26,17.5,22.1,184,7.2,7.1
USGS,02203655,2022-05-27,8.8,22.7,153,7.1,7.1
USGS,02203655,2022-05-28,8.9,22.6,169,7.2,7.5
USGS,02203655,2022-05-29,12.0,22.8,175,7.2,7.6
USGS,02203655,2022-05-30,7.0,23.3,177,7.2,7.6
USGS,02203655,2022-05-31,9.7,23.8,178,7.3,7.7
USGS,02203655,2022-06-01,6.7,24.5,181,7.3,7.7
USGS,02203655,2022-06-02,6.8,24.8,183,7.3,7.6
USGS,02203655,2022-06-03,7.2,24.6,184,7.3,7.8
USGS,02203655,2022-06-04,7.1,24.3,185,7.3,7.8
USGS,02203655,2022-06-05,6.8,23.5,185,7.4,8.0
USGS,02203655,2022-06-06,452,23.7,185,7.4,8.0
USGS,02203655,2022-06-07,291,23.8,137,7.2,7.4
USGS,02203655,2022-06-08,291,23.9,109,7.0,7.9
USGS,02203655,2022-06-09,166,24.7,121,7.0,7.2
USGS,02203655,2022-06-10,9.4,23.8,161,7.1,7.1
USGS,02203655,2022-06-11,8.2,24.6,168,7.1,7.0
USGS,02203655,2022-06-12,8.2,25.6,173,7.2,7.0
USGS,02203655,2022-06-13,10.0,26.3,175,7.2,7.0
USGS,02203655,2022-06-14,8.4,26.4,180,7.2,7.0
USGS,02203655,2022-06-15,19.5,27.4,185,7.2,7.1
USGS,02203655,2022-06-16,9.1,27.5,177,7.2,6.9
USGS,02203655,2022-06-17,4.6,28.0,186,7.2,7.0
USGS,02203655,2022-06-18,5.7,26.8,191,7.3,7.3
USGS,02203655,2022-06-19,11.7,25.5,189,7.3,7.8
USGS,02203655,2022-06-20,8.6,24.5,192,7.3,8.2
USGS,02203655,2022-06-21,8.5,25.6,195,7.3,8.0
USGS,02203655,2022-06-22,7.9,26.2,199,7.3,7.9
USGS,02203655,2022-06-23,4.5,26.9,200,7.0,7.5
USGS,02203655,2022-06-24,4.8,26.4,202,7.2,7.2
USGS,02203655,2022-06-25,4.1,26.7,204,7.3,7.5
USGS,02203655,2022-06-26,5.3,26.0,205,7.3,7.6
USGS,02203655,2022-06-27,1100,25.7,207,7.7,8.2
USGS,02203655,2022-06-28,85.6,24.3,142,6.8,6.3
USGS,02203655,2022-06-29,27.3,25.2,164,7.0,6.4
USGS,02203655,2022-06-30,23.8,26.1,174,6.9,5.7
USGS,02203655,2022-07-01,239,25.5,180,7.0,7.4
USGS,02203655,2022-07-02,12.9,26.0,179,6.9,6.5
USGS,02203655,2022-07-03,213,26.8,187,7.0,6.6
USGS,02203655,2022-07-04,38.8,27.5,190,7.0,6.5
USGS,02203655,2022-07-06,53.7,27.8,145,6.9,6.3
USGS,02203655,2022-07-07,13.9,27.9,177,7.1,6.3
USGS,02203655,2022-07-08,109,27.4,173,7.1,6.0
USGS,02203655,2022-07-09,226,26.2,151,7.0,6.8
USGS,02203655,2022-07-10,54.7,26.2,137,7.0,6.9
USGS,02203655,2022-07-11,10.8,25.8,163,7.1,6.4
USGS,02203655,2022-07-12,7.0,25.3,172,7.1,6.5
USGS,02203655,2022-07-13,66.4,26.5,179,7.1,6.7
USGS,02203655,2022-07-14,32.6,26.1,151,7.0,6.5
USGS,02203655,2022-07-15,11.4,26.5,176,7.1,6.6
USGS,02203655,2022-07-16,9.2,26.5,186,7.1,6.7
USGS,02203655,2022-07-17,7.5,26.6,188,7.2,7.0
USGS,02203655,2022-07-18,13.7,26.4,193,7.1,6.8
USGS,02203655,2022-07-19,168,25.9,193,7.1,6.9
USGS,02203655,2022-07-20,8.0,26.5,168,7.0,6.4
USGS,02203655,2022-07-21,7.7,26.3,186,7.1,6.3
USGS,02203655,2022-07-22,256,26.0,172,7.1,6.7
USGS,02203655,2022-07-23,93.8,26.3,177,7.1,6.6
USGS,02203655,2022-07-24,27.6,26.9,152,7.0,6.7
USGS,02203655,2022-07-25,9.5,26.5,170,7.1,7.0
USGS,02203655,2022-07-26,6.5,27.0,179,7.2,7.2
USGS,02203655,2022-07-27,5.7,27.3,183,7.2,7.4
USGS,02203655,2022-07-28,6.8,27.2,188,7.2,7.4
